lat,long,time
23.5284616667,87.31104,20:03:25
23.5284233333,87.311095,20:03:26
23.5283833333,87.3111416667,20:03:27
23.5283433333,87.3111733333,20:03:28
23.5283016667,87.3111916667,20:03:29
23.52826,87.3112033333,20:03:30
23.528225,87.311205,20:03:31
23.5281966667,87.3112,20:03:32
23.5281816667,87.3111983333,20:03:33
23.5281816667,87.3111966667,20:03:34
23.5281833333,87.311195,20:03:35
23.5281866667,87.311195,20:03:36
23.5281866667,87.311195,20:03:37
23.5281866667,87.311195,20:03:38
23.5281866667,87.311195,20:03:39
23.5281866667,87.311195,20:03:40
23.5281866667,87.3111966667,20:03:41
23.5281866667,87.3111966667,20:03:42
23.5281866667,87.311195,20:03:43
23.5281866667,87.311195,20:03:44
23.5281866667,87.311195,20:03:45
23.5281866667,87.311195,20:03:46
23.5281866667,87.311195,20:03:47
23.5281783333,87.3111933333,20:03:48
23.5281516667,87.3111866667,20:03:49
23.5281116667,87.3111783333,20:03:50
23.5280633333,87.3111733333,20:03:51
23.5280116667,87.31117,20:03:52
23.52796,87.311165,20:03:53
23.5279066667,87.3111516667,20:03:54
23.527855,87.31114,20:03:55
23.5278033333,87.3111333333,20:03:56
23.52775,87.31113,20:03:57
23.5276966667,87.31113,20:03:58
23.527645,87.31113,20:03:59
23.527595,87.31113,20:04:00
23.527545,87.3111316667,20:04:01
23.5274983333,87.3111316667,20:04:02
23.527455,87.3111333333,20:04:03
23.52742,87.3111366667,20:04:04
23.5273933333,87.31114,20:04:05
23.52737,87.3111416667,20:04:06
23.52735,87.3111433333,20:04:07
23.5273283333,87.3111433333,20:04:08
23.5273116667,87.3111466667,20:04:09
23.5272933333,87.3111483333,20:04:10
23.5272766667,87.31115,20:04:11
23.5272633333,87.3111516667,20:04:12
23.5272516667,87.311155,20:04:13
23.52724,87.311155,20:04:14
23.5272316667,87.3111583333,20:04:15
23.527225,87.3111616667,20:04:16
23.5272183333,87.311165,20:04:17
23.5272116667,87.3111683333,20:04:18
23.5272066667,87.31117,20:04:19
23.5272033333,87.31117,20:04:20
23.5272033333,87.31117,20:04:21
23.5272033333,87.31117,20:04:22
23.5272033333,87.31117,20:04:23
23.5272033333,87.31117,20:04:24
23.5272033333,87.31117,20:04:25
23.5272033333,87.31117,20:04:26
23.5272033333,87.31117,20:04:27
23.5272033333,87.31117,20:04:28
23.5272033333,87.31117,20:04:29
23.5272033333,87.31117,20:04:30
23.5272033333,87.31117,20:04:31
23.5272033333,87.31117,20:04:32
23.5272033333,87.31117,20:04:33
