lat,long,time
23.5284583333,87.311015,17:10:11
23.5284216667,87.311065,17:10:12
23.528385,87.311105,17:10:13
23.528345,87.3111283333,17:10:14
23.528305,87.3111483333,17:10:15
23.528275,87.31115,17:10:16
23.5282466667,87.31115,17:10:17
23.5282266667,87.31115,17:10:18
23.5282133333,87.3111533333,17:10:19
23.5282083333,87.311155,17:10:20
23.528205,87.3111533333,17:10:21
23.5282066667,87.3111533333,17:10:22
23.528205,87.31115,17:10:23
23.528205,87.31115,17:10:24
23.5282033333,87.31115,17:10:25
23.5282033333,87.31115,17:10:26
23.5282033333,87.31115,17:10:27
23.5282033333,87.31115,17:10:28
23.5282033333,87.31115,17:10:29
23.5282033333,87.31115,17:10:30
23.5282033333,87.31115,17:10:31
23.5282033333,87.31115,17:10:32
23.5282033333,87.31115,17:10:33
23.5282033333,87.31115,17:10:34
23.5282033333,87.31115,17:10:35
23.5282033333,87.31115,17:10:36
23.5282033333,87.31115,17:10:37
23.5282033333,87.31115,17:10:38
23.5282,87.31115,17:10:39
23.5281816667,87.3111483333,17:10:40
23.5281583333,87.3111466667,17:10:41
23.5281266667,87.3111433333,17:10:42
23.5280833333,87.3111416667,17:10:43
23.5280333333,87.311135,17:10:44
23.5279833333,87.311135,17:10:45
23.5279316667,87.3111333333,17:10:46
23.5278816667,87.3111316667,17:10:47
23.5278366667,87.3111316667,17:10:48
23.5277916667,87.3111333333,17:10:49
23.52775,87.311135,17:10:50
23.52771,87.3111366667,17:10:51
23.5276666667,87.3111383333,17:10:52
23.527625,87.3111383333,17:10:53
23.527585,87.31114,17:10:54
23.527545,87.3111416667,17:10:55
23.5275083333,87.3111433333,17:10:56
23.5274716667,87.311145,17:10:57
23.52744,87.311145,17:10:58
23.5274116667,87.3111466667,17:10:59
23.5273833333,87.3111483333,17:11:00
23.52736,87.31115,17:11:01
23.527335,87.31115,17:11:02
23.5273066667,87.3111516667,17:11:03
23.5272766667,87.31115,17:11:04
23.5272466667,87.3111483333,17:11:05
23.52722,87.311145,17:11:06
23.527195,87.311145,17:11:07
23.52717,87.3111433333,17:11:08
23.5271433333,87.3111433333,17:11:09
23.5271133333,87.3111433333,17:11:10
23.5270783333,87.311145,17:11:11
23.5270416667,87.311145,17:11:12
23.527,87.311145,17:11:13
23.5269533333,87.3111416667,17:11:14
23.5269083333,87.3111416667,17:11:15
23.5268683333,87.3111433333,17:11:16
23.5268133333,87.3111433333,17:11:17
23.5267583333,87.3111466667,17:11:18
23.5267,87.3111466667,17:11:19
23.5266366667,87.3111483333,17:11:20
23.5265716667,87.3111466667,17:11:21
23.5265033333,87.3111433333,17:11:22
23.52643,87.31114,17:11:23
23.52636,87.3111383333,17:11:24
23.5262883333,87.311135,17:11:25
23.52622,87.3111333333,17:11:26
23.5261566667,87.3111333333,17:11:27
23.5260966667,87.3111333333,17:11:28
23.5260383333,87.3111333333,17:11:29
23.52598,87.3111316667,17:11:30
23.5259233333,87.3111316667,17:11:31
23.525865,87.3111316667,17:11:32
23.5258033333,87.3111333333,17:11:33
23.5257366667,87.311135,17:11:34
23.5256683333,87.3111366667,17:11:35
23.525595,87.3111416667,17:11:36
23.5255166667,87.3111483333,17:11:37
23.52544,87.311155,17:11:38
23.525365,87.3111633333,17:11:39
23.52529,87.3111733333,17:11:40
23.5252133333,87.3111816667,17:11:41
23.5251366667,87.3111933333,17:11:42
23.5250616667,87.311205,17:11:43
23.5249883333,87.3112183333,17:11:44
23.5249116667,87.311235,17:11:45
23.5248333333,87.31125,17:11:46
23.5247533333,87.3112666667,17:11:47
23.5246716667,87.311285,17:11:48
23.5245883333,87.311305,17:11:49
23.5245066667,87.311325,17:11:50
23.524425,87.3113433333,17:11:51
23.52434,87.3113583333,17:11:52
23.5242583333,87.3113716667,17:11:53
23.5241766667,87.3113883333,17:11:54
23.5240933333,87.3114016667,17:11:55
23.524005,87.3114183333,17:11:56
23.523915,87.3114366667,17:11:57
23.5238233333,87.311455,17:11:58
23.5237316667,87.311475,17:11:59
23.5236416667,87.3114933333,17:12:00
23.5235516667,87.3115116667,17:12:01
23.5230983333,87.3116066667,17:12:06
23.5230066667,87.311625,17:12:07
23.5228333333,87.3116383333,17:12:09
