lat,long,time
23.5858066667,87.2170233333,09:31:06
23.58586,87.2168616667,09:31:07
23.5859116667,87.216715,09:31:08
23.5859616667,87.2165683333,09:31:09
23.5860133333,87.216405,09:31:10
23.5860666667,87.2162583333,09:31:11
23.58612,87.2161116667,09:31:12
23.5861766667,87.21595,09:31:13
23.58623,87.2158033333,09:31:14
23.5862833333,87.2156566667,09:31:15
23.586335,87.2154933333,09:31:16
23.5863883333,87.2153316667,09:31:17
23.586445,87.215185,09:31:18
23.5864983333,87.2150216667,09:31:19
23.586555,87.21486,09:31:20
23.5866083333,87.2146966667,09:31:21
23.586665,87.2145333333,09:31:22
23.5867216667,87.2143716667,09:31:23
23.5867783333,87.2142083333,09:31:24
23.58684,87.2140616667,09:31:25
23.5868966667,87.2138983333,09:31:26
23.58695,87.2137366667,09:31:27
23.5870066667,87.2135733333,09:31:28
23.5870633333,87.21341,09:31:29
23.58712,87.2132633333,09:31:30
23.5871733333,87.2131016667,09:31:31
23.58723,87.212955,09:31:32
23.5872883333,87.2128083333,09:31:33
23.58734,87.2126616667,09:31:34
23.58739,87.212515,09:31:35
23.5874383333,87.212385,09:31:36
23.5874866667,87.2122383333,09:31:37
23.5875316667,87.2120916667,09:31:38
23.58758,87.2119616667,09:31:39
23.587625,87.211815,09:31:40
23.5876733333,87.211685,09:31:41
23.5877183333,87.211555,09:31:42
23.5877633333,87.211425,09:31:43
23.587805,87.211295,09:31:44
23.5878483333,87.211165,09:31:45
23.58789,87.211035,09:31:46
23.58793,87.2109033333,09:31:47
23.587975,87.2107733333,09:31:48
23.58802,87.2106433333,09:31:49
23.58806,87.2105133333,09:31:50
23.58811,87.2103833333,09:31:51
23.58815,87.21027,09:31:52
23.588195,87.2101383333,09:31:53
23.58824,87.210025,09:31:54
23.588285,87.209895,09:31:55
23.58833,87.2097816667,09:31:56
23.58837,87.2096516667,09:31:57
23.588415,87.2095366667,09:31:58
23.58846,87.2094233333,09:31:59
23.588505,87.2092933333,09:32:00
23.5885483333,87.2091783333,09:32:01
23.58859,87.209065,09:32:02
23.5886266667,87.2089516667,09:32:03
23.5886583333,87.2088366667,09:32:04
23.5886916667,87.2087233333,09:32:05
23.5887233333,87.2086416667,09:32:06
23.5887483333,87.20856,09:32:07
23.5887683333,87.2085116667,09:32:08
23.5887816667,87.2084783333,09:32:09
23.5887883333,87.2084633333,09:32:10
23.5887883333,87.2084633333,09:32:11
23.5887933333,87.2084783333,09:32:12
23.5887933333,87.2084783333,09:32:13
23.5887933333,87.2084783333,09:32:14
23.5887933333,87.2084783333,09:32:15
23.5888016667,87.2084633333,09:32:16
23.5888183333,87.20843,09:32:17
23.5888333333,87.2083816667,09:32:18
23.5888533333,87.2083483333,09:32:19
23.588875,87.2083,09:32:20
23.588895,87.2082516667,09:32:21
23.588915,87.2081866667,09:32:22
23.588935,87.2081366667,09:32:23
23.58896,87.2080716667,09:32:24
23.58898,87.2080066667,09:32:25
23.589,87.2079416667,09:32:26
23.5890166667,87.20786,09:32:27
23.5890283333,87.2077783333,09:32:28
23.58905,87.2076983333,09:32:29
23.589065,87.2076333333,09:32:30
23.589095,87.2075516667,09:32:31
23.5891233333,87.20747,09:32:32
23.58916,87.2073883333,09:32:33
23.5891916667,87.2073066667,09:32:34
23.589225,87.207225,09:32:35
23.5892616667,87.2071283333,09:32:36
23.5892933333,87.2070466667,09:32:37
23.5893266667,87.2069483333,09:32:38
23.5893633333,87.2068683333,09:32:39
23.5894,87.20677,09:32:40
23.5894283333,87.2066883333,09:32:41
23.58946,87.2066066667,09:32:42
23.5894933333,87.2065266667,09:32:43
23.589525,87.2064283333,09:32:44
23.5895533333,87.2063633333,09:32:45
23.5895833333,87.2062816667,09:32:46
23.5896116667,87.2062166667,09:32:47
23.5896316667,87.2061683333,09:32:48
23.5896516667,87.2061033333,09:32:49
23.5896683333,87.20607,09:32:50
23.5896883333,87.2060216667,09:32:51
23.5897,87.2059883333,09:32:52
23.5897133333,87.20594,09:32:53
23.5897216667,87.2059233333,09:32:54
23.5897283333,87.2058916667,09:32:55
23.5897366667,87.205875,09:32:56
23.5897416667,87.2058583333,09:32:57
23.589745,87.2058583333,09:32:58
23.589745,87.2058416667,09:32:59
23.589745,87.2058416667,09:33:00
23.589745,87.2058416667,09:33:01
23.589745,87.2058416667,09:33:02
23.589745,87.2058416667,09:33:03
23.589745,87.2058416667,09:33:04
23.589745,87.2058416667,09:33:05
23.589745,87.2058416667,09:33:06
23.589745,87.2058416667,09:33:07
23.589745,87.2058416667,09:33:08
23.589745,87.2058416667,09:33:09
23.589745,87.2058416667,09:33:10
23.589745,87.2058416667,09:33:11
23.589745,87.2058416667,09:33:12
23.589745,87.2058416667,09:33:13
23.589745,87.2058416667,09:33:14
23.589745,87.2058416667,09:33:15
23.589745,87.2058416667,09:33:16
23.589745,87.2058416667,09:33:17
23.58975,87.2058266667,09:33:18
23.5897566667,87.20581,09:33:19
23.589765,87.2057933333,09:33:20
23.5897783333,87.2057616667,09:33:21
23.5897866667,87.205745,09:33:22
23.5897983333,87.2057116667,09:33:23
23.5898066667,87.20568,09:33:24
23.5898183333,87.2056633333,09:33:25
23.5898266667,87.20563,09:33:26
23.5898383333,87.205615,09:33:27
23.5898433333,87.205615,09:33:28
23.5898433333,87.2055983333,09:33:29
23.5898433333,87.2055983333,09:33:30
23.5898433333,87.2055983333,09:33:31
23.5898433333,87.2055983333,09:33:32
23.5898433333,87.2055983333,09:33:33
23.5898433333,87.2055983333,09:33:34
23.5898433333,87.2055983333,09:33:35
23.5898433333,87.2055983333,09:33:36
23.5898466667,87.2055983333,09:33:37
23.5898466667,87.2055983333,09:33:38
23.5898466667,87.2055983333,09:33:39
23.5898466667,87.2055983333,09:33:40
23.5898466667,87.2055983333,09:33:41
23.5898466667,87.2055983333,09:33:42
23.5898466667,87.2055983333,09:33:43
23.5898466667,87.2055983333,09:33:44
23.5898466667,87.2055983333,09:33:45
23.5898466667,87.2055983333,09:33:46
23.5898466667,87.2055983333,09:33:47
23.5898466667,87.2055983333,09:33:48
23.5898466667,87.2055983333,09:33:49
23.5898466667,87.2055983333,09:33:50
23.5898466667,87.2055983333,09:33:51
23.5898466667,87.2055983333,09:33:52
23.5898466667,87.2055983333,09:33:53
23.5898466667,87.2055983333,09:33:54
23.5898466667,87.2055983333,09:33:55
23.5898466667,87.2055983333,09:33:56
23.5898466667,87.2055983333,09:33:57
23.5898466667,87.2055983333,09:33:58
23.5898466667,87.2055983333,09:33:59
23.5898466667,87.2055983333,09:34:00
23.5898466667,87.2055983333,09:34:01
23.5898466667,87.2055983333,09:34:02
23.5898466667,87.2055983333,09:34:03
23.5898466667,87.2055983333,09:34:04
23.5898466667,87.2055983333,09:34:05
23.5898466667,87.2055983333,09:34:06
23.5898466667,87.2055983333,09:34:07
23.5898466667,87.2055983333,09:34:08
23.5898466667,87.2055983333,09:34:09
23.5898466667,87.2055983333,09:34:10
23.5898466667,87.2055983333,09:34:11
23.5898516667,87.2055983333,09:34:12
23.589855,87.2055983333,09:34:13
23.58986,87.2055983333,09:34:14
23.58986,87.2055816667,09:34:15
23.5898633333,87.2055816667,09:34:16
23.5898633333,87.2055816667,09:34:17
23.5898633333,87.2055816667,09:34:18
23.5898633333,87.2055816667,09:34:19
23.5898633333,87.2055816667,09:34:20
23.5898633333,87.2055816667,09:34:21
23.5898633333,87.2055816667,09:34:22
23.5898633333,87.2055816667,09:34:23
23.5898633333,87.2055816667,09:34:24
23.5898633333,87.2055816667,09:34:25
23.5898633333,87.2055816667,09:34:26
23.5898633333,87.2055816667,09:34:27
23.5898633333,87.2055816667,09:34:28
23.5898633333,87.2055816667,09:34:29
23.5898633333,87.2055816667,09:34:30
23.5898633333,87.2055816667,09:34:31
23.5898633333,87.2055816667,09:34:32
23.5898633333,87.2055816667,09:34:33
23.5898633333,87.2055816667,09:34:34
23.5898633333,87.2055816667,09:34:35
23.5898633333,87.2055816667,09:34:36
23.5898633333,87.2055816667,09:34:37
23.5898633333,87.2055816667,09:34:38
23.5898633333,87.2055816667,09:34:39
23.5898633333,87.2055816667,09:34:40
23.5898633333,87.2055816667,09:34:41
23.5898633333,87.2055816667,09:34:42
23.5898633333,87.2055816667,09:34:43
23.5898633333,87.2055816667,09:34:44
23.5898633333,87.2055816667,09:34:45
23.5898633333,87.2055816667,09:34:46
23.5898633333,87.2055816667,09:34:47
23.5898633333,87.2055816667,09:34:48
23.5898633333,87.2055816667,09:34:49
23.5898633333,87.2055816667,09:34:50
23.5898633333,87.2055816667,09:34:51
23.5898633333,87.2055816667,09:34:52
23.5898633333,87.2055816667,09:34:53
23.5898633333,87.2055816667,09:34:54
23.5898633333,87.2055816667,09:34:55
23.5898633333,87.2055816667,09:34:56
23.5898633333,87.2055816667,09:34:57
23.5898633333,87.2055816667,09:34:58
23.5898633333,87.2055816667,09:34:59
23.5898633333,87.2055816667,09:35:00
23.5898633333,87.2055816667,09:35:01
23.5898633333,87.2055816667,09:35:02
23.5898633333,87.2055816667,09:35:03
23.5898633333,87.2055816667,09:35:04
23.5898633333,87.2055816667,09:35:05
23.5898633333,87.2055816667,09:35:06
23.5898633333,87.2055816667,09:35:07
23.5898633333,87.2055816667,09:35:08
23.5898633333,87.2055816667,09:35:09
23.5898633333,87.2055816667,09:35:10
23.5898633333,87.2055816667,09:35:11
23.5898633333,87.2055816667,09:35:12
23.5898633333,87.2055816667,09:35:13
23.5898633333,87.2055816667,09:35:14
23.5898633333,87.2055816667,09:35:15
23.5898666667,87.2055816667,09:35:16
23.5898716667,87.2055816667,09:35:17
23.589875,87.2055816667,09:35:18
23.5898883333,87.2055816667,09:35:19
23.589895,87.2055816667,09:35:20
23.5899083333,87.2055816667,09:35:21
23.5899283333,87.2055816667,09:35:22
23.589945,87.2055816667,09:35:23
23.589965,87.2055816667,09:35:24
23.5899816667,87.2055816667,09:35:25
23.5899983333,87.2055983333,09:35:26
23.5900133333,87.2055983333,09:35:27
23.59003,87.205615,09:35:28
23.5900466667,87.20563,09:35:29
23.59007,87.2056466667,09:35:30
23.5900916667,87.2056633333,09:35:31
23.590115,87.20568,09:35:32
23.5901366667,87.2057116667,09:35:33
23.590165,87.2057283333,09:35:34
23.5901933333,87.2057616667,09:35:35
23.590225,87.2057766667,09:35:36
23.59025,87.20581,09:35:37
23.590275,87.2058266667,09:35:38
23.5902983333,87.2058583333,09:35:39
23.5903233333,87.205875,09:35:40
23.5903516667,87.2059066667,09:35:41
23.59038,87.2059233333,09:35:42
23.590405,87.2059566667,09:35:43
23.5904283333,87.2059716667,09:35:44
23.59045,87.2059883333,09:35:45
23.59047,87.206005,09:35:46
23.590485,87.2060216667,09:35:47
23.5905066667,87.2060216667,09:35:48
23.5905216667,87.2060383333,09:35:49
23.5905433333,87.2060533333,09:35:50
23.5905583333,87.20607,09:35:51
23.590575,87.20607,09:35:52
23.5905883333,87.2060866667,09:35:53
23.590595,87.2061033333,09:35:54
23.5906,87.2061033333,09:35:55
23.5906033333,87.2061033333,09:35:56
23.5906033333,87.2061033333,09:35:57
23.5906033333,87.2061033333,09:35:58
23.5906033333,87.2061033333,09:35:59
23.5906033333,87.2061033333,09:36:00
23.5906033333,87.2061033333,09:36:01
23.5906033333,87.2061033333,09:36:02
23.5906033333,87.2061033333,09:36:03
23.5906033333,87.2061033333,09:36:04
23.5906033333,87.2061033333,09:36:05
23.5906033333,87.2061033333,09:36:06
23.5906033333,87.2061033333,09:36:07
23.5906033333,87.2061033333,09:36:08
23.5906033333,87.2061033333,09:36:09
23.5906033333,87.2061033333,09:36:10
23.5906033333,87.2061033333,09:36:11
23.5906033333,87.2061033333,09:36:12
23.5906033333,87.2061033333,09:36:13
23.5906033333,87.2061033333,09:36:14
23.5906033333,87.2061033333,09:36:15
23.5906033333,87.2061033333,09:36:16
23.5906033333,87.2061033333,09:36:17
23.5906033333,87.2061033333,09:36:18
23.5906033333,87.2061033333,09:36:19
23.5906033333,87.2061033333,09:36:20
23.5906033333,87.2061033333,09:36:21
23.5906033333,87.2061033333,09:36:22
23.5906033333,87.2061033333,09:36:23
23.5906033333,87.2061033333,09:36:24
23.5906033333,87.2061033333,09:36:25
23.5906033333,87.2061033333,09:36:26
23.5906033333,87.2061033333,09:36:27
23.5906033333,87.2061033333,09:36:28
23.5906033333,87.2061033333,09:36:29
23.5906033333,87.2061033333,09:36:30
23.5906033333,87.2061033333,09:36:31
23.5906033333,87.2061033333,09:36:32
23.5906033333,87.2061033333,09:36:33
23.5906033333,87.2061033333,09:36:34
23.5906033333,87.2061033333,09:36:35
23.5906033333,87.2061033333,09:36:36
23.5906033333,87.2061033333,09:36:37
23.5906033333,87.2061033333,09:36:38
23.5906033333,87.2061033333,09:36:39
23.5906033333,87.2061033333,09:36:40
23.5906033333,87.2061033333,09:36:41
23.5906033333,87.2061033333,09:36:42
23.5906033333,87.2061033333,09:36:43
23.5906033333,87.2061033333,09:36:44
23.5906033333,87.2061033333,09:36:45
23.5906033333,87.2061033333,09:36:46
23.5906033333,87.2061033333,09:36:47
23.5906033333,87.2061033333,09:36:48
23.5906033333,87.2061033333,09:36:49
23.5906033333,87.2061033333,09:36:50
23.5906033333,87.2061033333,09:36:51
23.5906033333,87.2061033333,09:36:52
23.5906033333,87.2061033333,09:36:53
23.5906033333,87.2061033333,09:36:54
23.5906033333,87.2061033333,09:36:55
23.5906033333,87.2061033333,09:36:56
23.5906033333,87.2061033333,09:36:57
23.5906033333,87.2061033333,09:36:58
23.5906033333,87.2061033333,09:36:59
23.5906033333,87.2061033333,09:37:00
23.5906033333,87.2061033333,09:37:01
23.5906033333,87.2061033333,09:37:02
23.5906033333,87.2061033333,09:37:03
23.5906033333,87.2061033333,09:37:04
