lat,long,time
23.585765,87.2171533333,06:25:33
23.5858233333,87.2169916667,06:25:34
23.585875,87.2168283333,06:25:35
23.5859333333,87.2166816667,06:25:36
23.585985,87.21652,06:25:37
23.5860383333,87.2163566667,06:25:38
23.5860916667,87.21621,06:25:39
23.586145,87.2160633333,06:25:40
23.5861933333,87.2159166667,06:25:41
23.5862466667,87.21577,06:25:42
23.58629,87.215625,06:25:43
23.58634,87.2154783333,06:25:44
23.5863883333,87.2153316667,06:25:45
23.5864366667,87.2152016667,06:25:46
23.5864866667,87.215055,06:25:47
23.586535,87.214925,06:25:48
23.5865833333,87.2147933333,06:25:49
23.5866316667,87.2146633333,06:25:50
23.5866766667,87.2145333333,06:25:51
23.5867266667,87.2144033333,06:25:52
23.58677,87.2142733333,06:25:53
23.5868116667,87.2141433333,06:25:54
23.5868516667,87.2140133333,06:25:55
23.5868966667,87.2138983333,06:25:56
23.5869383333,87.213785,06:25:57
23.5869783333,87.213655,06:25:58
23.5870183333,87.2135566667,06:25:59
23.587055,87.2134433333,06:26:00
23.5870916667,87.213345,06:26:01
23.587125,87.2132483333,06:26:02
23.5871533333,87.2131666667,06:26:03
23.5871733333,87.2131016667,06:26:04
23.5871816667,87.2130366667,06:26:05
23.5871783333,87.2130033333,06:26:06
23.5871533333,87.212955,06:26:07
23.5871283333,87.2129383333,06:26:08
23.5871,87.2129066667,06:26:09
23.58708,87.2128733333,06:26:10
23.5870683333,87.2128566667,06:26:11
23.5870683333,87.212825,06:26:12
23.5870716667,87.2127916667,06:26:13
23.5870766667,87.2127766667,06:26:14
23.5870833333,87.21276,06:26:15
23.5870883333,87.21276,06:26:16
23.5870883333,87.21276,06:26:17
23.5870883333,87.21276,06:26:18
23.5870883333,87.21276,06:26:19
23.5870883333,87.21276,06:26:20
23.5870883333,87.21276,06:26:21
23.5870883333,87.21276,06:26:22
23.5870883333,87.21276,06:26:23
23.5870883333,87.21276,06:26:24
23.5870883333,87.21276,06:26:25
23.5870883333,87.21276,06:26:26
23.5870883333,87.21276,06:26:27
23.5870883333,87.21276,06:26:28
23.5870883333,87.21276,06:26:29
23.5870883333,87.21276,06:26:30
23.5870883333,87.21276,06:26:31
23.5870883333,87.21276,06:26:32
23.5870883333,87.21276,06:26:33
23.5870883333,87.21276,06:26:34
23.5870883333,87.21276,06:26:35
23.5870883333,87.21276,06:26:36
23.5870883333,87.21276,06:26:37
23.5870883333,87.21276,06:26:38
23.5870883333,87.21276,06:26:39
23.5870883333,87.21276,06:26:40
23.5870883333,87.21276,06:26:41
23.5870883333,87.21276,06:26:42
23.5870883333,87.21276,06:26:43
23.5870883333,87.21276,06:26:44
23.5870883333,87.21276,06:26:45
23.5870883333,87.21276,06:26:46
23.5870883333,87.21276,06:26:47
23.5870883333,87.21276,06:26:48
23.5870883333,87.21276,06:26:49
23.5870883333,87.21276,06:26:50
23.5870883333,87.21276,06:26:51
23.5870883333,87.21276,06:26:52
23.5870883333,87.21276,06:26:53
23.5870883333,87.21276,06:26:54
23.5870883333,87.21276,06:26:55
23.5870883333,87.21276,06:26:56
23.5870883333,87.21276,06:26:57
23.5870883333,87.21276,06:26:58
23.5870883333,87.21276,06:26:59
23.5870883333,87.21276,06:27:00
23.5870883333,87.21276,06:27:01
23.5870883333,87.21276,06:27:02
23.5870883333,87.21276,06:27:03
23.5870883333,87.21276,06:27:04
23.5870883333,87.21276,06:27:05
23.5870883333,87.21276,06:27:06
23.5870883333,87.21276,06:27:07
23.5870883333,87.21276,06:27:08
23.5870883333,87.21276,06:27:09
23.5870883333,87.21276,06:27:10
23.5870883333,87.21276,06:27:11
23.5870883333,87.21276,06:27:12
23.5870883333,87.21276,06:27:13
23.5870883333,87.21276,06:27:14
23.5870883333,87.21276,06:27:15
23.5870883333,87.21276,06:27:16
23.5870883333,87.21276,06:27:17
23.5870883333,87.21276,06:27:18
23.5870883333,87.21276,06:27:19
23.5870883333,87.21276,06:27:20
23.5870883333,87.21276,06:27:21
23.5870883333,87.21276,06:27:22
23.5870883333,87.21276,06:27:23
23.5870883333,87.21276,06:27:24
23.5870883333,87.21276,06:27:25
23.5870883333,87.21276,06:27:26
23.5870883333,87.21276,06:27:27
23.5870883333,87.21276,06:27:28
23.5870883333,87.21276,06:27:29
23.5870883333,87.21276,06:27:30
23.5870883333,87.21276,06:27:31
23.5870883333,87.21276,06:27:32
23.5870883333,87.21276,06:27:33
23.5870883333,87.21276,06:27:34
23.5870883333,87.21276,06:27:35
23.5870883333,87.21276,06:27:36
23.5870883333,87.21276,06:27:37
23.5870883333,87.21276,06:27:38
23.5870883333,87.21276,06:27:39
23.5870883333,87.21276,06:27:40
23.5870883333,87.21276,06:27:41
23.5870883333,87.21276,06:27:42
23.5870883333,87.21276,06:27:43
23.5870883333,87.21276,06:27:44
23.5870883333,87.21276,06:27:45
23.5870883333,87.21276,06:27:46
23.5870883333,87.21276,06:27:47
23.5870883333,87.21276,06:27:48
23.5870883333,87.21276,06:27:49
23.5870883333,87.21276,06:27:50
23.5870883333,87.21276,06:27:51
23.5870883333,87.21276,06:27:52
23.5870883333,87.21276,06:27:53
23.5870883333,87.21276,06:27:54
23.5870883333,87.21276,06:27:55
23.5870833333,87.21276,06:27:56
23.5870833333,87.2127766667,06:27:57
23.5870833333,87.2127766667,06:27:58
23.5870833333,87.2127766667,06:27:59
23.5870833333,87.2127766667,06:28:00
23.5870833333,87.2127766667,06:28:01
23.5870833333,87.2127766667,06:28:02
23.58708,87.2127916667,06:28:03
23.5870716667,87.212825,06:28:04
23.5870683333,87.2128416667,06:28:05
23.587055,87.2128566667,06:28:06
23.5870483333,87.2128733333,06:28:07
23.5870433333,87.2128733333,06:28:08
23.5870316667,87.21289,06:28:09
23.5870233333,87.21289,06:28:10
23.5870233333,87.21289,06:28:11
23.5870233333,87.21289,06:28:12
23.5870233333,87.21289,06:28:13
23.5870233333,87.21289,06:28:14
23.5870233333,87.21289,06:28:15
23.5870233333,87.21289,06:28:16
23.5870233333,87.21289,06:28:17
23.5870233333,87.21289,06:28:18
23.5870233333,87.21289,06:28:19
23.5870233333,87.21289,06:28:20
23.5870233333,87.21289,06:28:21
23.5870233333,87.21289,06:28:22
23.5870233333,87.21289,06:28:23
23.5870233333,87.21289,06:28:24
23.5870233333,87.21289,06:28:25
23.5870233333,87.21289,06:28:26
23.5870233333,87.21289,06:28:27
23.5870233333,87.21289,06:28:28
23.5870233333,87.21289,06:28:29
23.5870233333,87.21289,06:28:30
23.5870233333,87.21289,06:28:31
23.5870233333,87.21289,06:28:32
23.5870233333,87.21289,06:28:33
23.5870233333,87.21289,06:28:34
23.5870233333,87.21289,06:28:35
23.5870233333,87.21289,06:28:36
23.5870233333,87.21289,06:28:37
23.5870233333,87.21289,06:28:38
23.5870233333,87.21289,06:28:39
23.5870233333,87.21289,06:28:40
23.5870233333,87.21289,06:28:41
23.5870233333,87.21289,06:28:42
23.5870233333,87.21289,06:28:43
23.5870233333,87.21289,06:28:44
23.5870233333,87.21289,06:28:45
23.5870233333,87.21289,06:28:46
23.5870233333,87.21289,06:28:47
23.5870233333,87.21289,06:28:48
23.5870233333,87.21289,06:28:49
23.5870233333,87.21289,06:28:50
23.5870233333,87.21289,06:28:51
23.5870233333,87.21289,06:28:52
23.5870233333,87.21289,06:28:53
23.5870233333,87.21289,06:28:54
23.5870316667,87.21289,06:28:55
23.587035,87.21289,06:28:56
23.58704,87.21289,06:28:57
23.5870483333,87.2129066667,06:28:58
23.58706,87.2129066667,06:28:59
23.5870766667,87.2129216667,06:29:00
23.5870916667,87.2129383333,06:29:01
23.5871083333,87.212955,06:29:02
23.58712,87.2129716667,06:29:03
23.5871333333,87.2129866667,06:29:04
23.58715,87.2130033333,06:29:05
23.587165,87.2130033333,06:29:06
23.5871866667,87.2130033333,06:29:07
23.5872066667,87.2130033333,06:29:08
23.5872216667,87.2130033333,06:29:09
23.5872383333,87.2129866667,06:29:10
23.587255,87.212955,06:29:11
23.5872666667,87.2129216667,06:29:12
23.58728,87.21289,06:29:13
23.5872916667,87.2128416667,06:29:14
23.5873033333,87.2127916667,06:29:15
23.58732,87.2127433333,06:29:16
23.5873316667,87.212695,06:29:17
23.587345,87.212645,06:29:18
23.58736,87.21258,06:29:19
23.5873816667,87.2125316667,06:29:20
23.587405,87.2124666667,06:29:21
23.5874266667,87.212385,06:29:22
