lat,long,time
23.5740783333,87.2923333333,16:36:02
23.5740733333,87.29242,16:36:03
23.574075,87.2925083333,16:36:04
23.5740766667,87.2926,16:36:05
23.5740766667,87.2926933333,16:36:06
23.5740783333,87.292785,16:36:07
23.5740783333,87.2928766667,16:36:08
23.5740766667,87.2929733333,16:36:09
23.5740766667,87.2930716667,16:36:10
23.5740766667,87.2931733333,16:36:11
23.574075,87.2932766667,16:36:12
23.574075,87.2933783333,16:36:13
23.5740716667,87.2934833333,16:36:14
23.57407,87.2935933333,16:36:15
23.5740683333,87.2937016667,16:36:16
23.5740633333,87.293815,16:36:17
23.5740616667,87.293925,16:36:18
23.5740583333,87.294035,16:36:19
23.5740533333,87.29415,16:36:20
23.5740483333,87.2942666667,16:36:21
23.57405,87.294385,16:36:22
23.5740566667,87.294505,16:36:23
23.5740666667,87.294625,16:36:24
23.57408,87.2947433333,16:36:25
23.5740933333,87.29486,16:36:26
23.5741083333,87.2949733333,16:36:27
23.57413,87.295075,16:36:28
23.574155,87.2951683333,16:36:29
23.574185,87.29526,16:36:30
23.5742083333,87.29535,16:36:31
23.5742216667,87.2954366667,16:36:32
23.57422,87.29552,16:36:33
23.5742,87.2955983333,16:36:34
23.5741733333,87.2956783333,16:36:35
23.574145,87.2957583333,16:36:36
23.57412,87.2958433333,16:36:37
23.5740983333,87.29593,16:36:38
23.5740833333,87.2960216667,16:36:39
23.57407,87.296115,16:36:40
23.57406,87.2962066667,16:36:41
23.5740533333,87.2963,16:36:42
23.57405,87.296395,16:36:43
23.574045,87.2964933333,16:36:44
23.5740433333,87.2965933333,16:36:45
23.5740416667,87.296695,16:36:46
23.57404,87.2968,16:36:47
23.5740383333,87.296905,16:36:48
23.5740366667,87.2970133333,16:36:49
23.5740366667,87.2971216667,16:36:50
23.574035,87.2972333333,16:36:51
23.5740333333,87.2973433333,16:36:52
23.5740316667,87.2974533333,16:36:53
23.5740316667,87.297565,16:36:54
23.5740316667,87.2976766667,16:36:55
23.5740333333,87.2977883333,16:36:56
23.5740316667,87.2979,16:36:57
23.5740333333,87.29801,16:36:58
23.5740383333,87.2981166667,16:36:59
23.574045,87.2982233333,16:37:00
23.5740566667,87.298325,16:37:01
23.5740733333,87.2984216667,16:37:02
23.5740916667,87.298515,16:37:03
23.574115,87.2985983333,16:37:04
23.5741433333,87.2986733333,16:37:05
23.5741716667,87.2987383333,16:37:06
23.5741916667,87.2988,16:37:07
23.574205,87.2988616667,16:37:08
23.5742066667,87.2989166667,16:37:09
23.5741966667,87.2989683333,16:37:10
23.5741783333,87.299015,16:37:11
23.5741566667,87.2990583333,16:37:12
23.5741383333,87.2991,16:37:13
23.5741233333,87.2991366667,16:37:14
23.574115,87.2991633333,16:37:15
23.5741116667,87.2991816667,16:37:16
23.5741133333,87.29919,16:37:17
23.5741133333,87.29919,16:37:18
23.574115,87.2991883333,16:37:19
23.574115,87.29919,16:37:20
23.5741166667,87.2991883333,16:37:21
23.5741166667,87.29919,16:37:22
23.5741166667,87.29919,16:37:23
23.5741166667,87.29919,16:37:24
23.5741166667,87.29919,16:37:25
23.5741166667,87.29919,16:37:26
23.5741166667,87.29919,16:37:27
23.5741166667,87.29919,16:37:28
