lat,long,time
23.5740533333,87.29238,14:14:38
23.5742066667,87.2956266667,14:15:06
23.5741916667,87.295655,14:15:07
23.57419,87.29566,14:15:08
23.574195,87.2956566667,14:15:09
23.574195,87.2956533333,14:15:10
23.5741916667,87.2956583333,14:15:11
23.57418,87.2956783333,14:15:12
23.5741633333,87.2957133333,14:15:13
23.574145,87.2957616667,14:15:14
23.5741216667,87.2958283333,14:15:15
23.5740983333,87.29594,14:15:17
23.5740833333,87.2960133333,14:15:18
23.5741916667,87.302565,14:16:51
23.5741866667,87.3025616667,14:16:52
23.5741866667,87.302555,14:16:53
23.574185,87.3025533333,14:16:54
23.5741833333,87.30256,14:16:55
23.57418,87.302575,14:16:56
23.57417,87.3025983333,14:16:57
23.5741516667,87.302625,14:16:58
23.5741233333,87.3026466667,14:16:59
23.574095,87.3026616667,14:17:00
23.5740666667,87.3026683333,14:17:01
23.5740433333,87.30267,14:17:02
23.574025,87.3026683333,14:17:03
23.574015,87.3026666667,14:17:04
23.574015,87.3026683333,14:17:05
23.5740116667,87.3026716667,14:17:06
23.57401,87.302675,14:17:07
23.5740083333,87.3026766667,14:17:08
23.5740066667,87.3026783333,14:17:09
23.5740033333,87.3026816667,14:17:10
23.5740016667,87.3026833333,14:17:11
23.574,87.302685,14:17:12
23.5739983333,87.302685,14:17:13
23.5739966667,87.302685,14:17:14
23.57398,87.3026816667,14:17:15
23.5739616667,87.302675,14:17:16
23.5739416667,87.3026683333,14:17:17
23.57392,87.3026616667,14:17:18
23.5739,87.302655,14:17:19
23.5738783333,87.30265,14:17:20
23.5738166667,87.302645,14:17:22
23.5737283333,87.30262,14:17:25
23.5736933333,87.3026116667,14:17:26
23.5736466667,87.3026083333,14:17:27
23.5735983333,87.3026033333,14:17:28
23.5735516667,87.3025866667,14:17:29
23.5735066667,87.30258,14:17:30
23.573465,87.30258,14:17:31
23.5734233333,87.3025783333,14:17:32
23.57338,87.3025783333,14:17:33
23.573335,87.3025783333,14:17:34
23.5732883333,87.30258,14:17:35
23.5732416667,87.30258,14:17:36
23.5731933333,87.3025816667,14:17:37
23.573145,87.3025816667,14:17:38
23.5730966667,87.3025816667,14:17:39
23.57305,87.302585,14:17:40
23.5730033333,87.3025866667,14:17:41
23.5729566667,87.302585,14:17:42
23.5729133333,87.3025816667,14:17:43
23.5728716667,87.3025833333,14:17:44
23.5728283333,87.3025833333,14:17:45
23.572785,87.302585,14:17:46
23.5727416667,87.302585,14:17:47
23.5726966667,87.3025866667,14:17:48
23.57265,87.3025866667,14:17:49
23.5726066667,87.3025883333,14:17:50
23.5725666667,87.3025916667,14:17:51
23.57253,87.3025933333,14:17:52
23.5724933333,87.302595,14:17:53
23.5724516667,87.302595,14:17:54
23.57241,87.302595,14:17:55
23.5723666667,87.302595,14:17:56
23.572325,87.3025966667,14:17:57
23.572285,87.3025966667,14:17:58
23.5722483333,87.3025916667,14:17:59
23.5722166667,87.302595,14:18:00
23.5721916667,87.302605,14:18:01
23.572175,87.3026066667,14:18:02
23.572165,87.302605,14:18:03
23.572165,87.3026016667,14:18:04
23.5721633333,87.3025966667,14:18:05
23.5721633333,87.3025916667,14:18:06
23.5721633333,87.3025916667,14:18:07
23.5721633333,87.3025916667,14:18:08
23.5721633333,87.3025916667,14:18:09
23.5721633333,87.3025916667,14:18:10
23.5721633333,87.3025916667,14:18:11
23.5721633333,87.3025916667,14:18:12
23.5721633333,87.3025916667,14:18:13
23.5721633333,87.3025916667,14:18:14
23.5721633333,87.3025916667,14:18:15
23.5721633333,87.3025916667,14:18:16
23.5721633333,87.3025916667,14:18:17
23.5721633333,87.3025916667,14:18:18
23.5721633333,87.3025916667,14:18:19
23.5721633333,87.3025916667,14:18:20
23.5721633333,87.3025916667,14:18:21
23.5721633333,87.3025916667,14:18:22
23.5721633333,87.3025916667,14:18:23
23.5721633333,87.3025916667,14:18:24
23.5721633333,87.3025916667,14:18:25
23.5721633333,87.3025916667,14:18:26
23.5721633333,87.3025916667,14:18:27
23.5721633333,87.3025916667,14:18:28
23.5721633333,87.3025916667,14:18:29
23.5721633333,87.3025916667,14:18:30
23.5721633333,87.3025916667,14:18:31
23.5721633333,87.3025916667,14:18:32
23.5721633333,87.3025916667,14:18:33
23.5721633333,87.3025916667,14:18:34
23.5721633333,87.3025916667,14:18:35
23.5721633333,87.3025916667,14:18:36
23.5721633333,87.3025916667,14:18:37
23.5721633333,87.3025916667,14:18:38
23.5721633333,87.3025916667,14:18:39
23.5721633333,87.3025916667,14:18:40
23.5721633333,87.3025916667,14:18:41
23.5721633333,87.3025916667,14:18:42
23.5721633333,87.3025916667,14:18:43
23.5721633333,87.3025916667,14:18:44
23.5721633333,87.3025916667,14:18:45
23.5721633333,87.3025916667,14:18:46
23.5721633333,87.3025916667,14:18:47
23.5721633333,87.3025916667,14:18:48
23.5721633333,87.3025916667,14:18:49
23.5721633333,87.3025916667,14:18:50
23.5721633333,87.3025916667,14:18:51
23.5721633333,87.3025933333,14:18:52
23.5721633333,87.302595,14:18:53
23.572165,87.302595,14:18:54
23.572165,87.3025966667,14:18:55
23.572165,87.3025983333,14:18:56
23.572165,87.3025983333,14:18:57
23.572165,87.3026,14:18:58
23.5721633333,87.3026,14:18:59
23.5721633333,87.3026,14:19:00
23.5721633333,87.3026,14:19:01
23.5721616667,87.3026,14:19:02
23.57216,87.3026,14:19:03
23.57216,87.3026016667,14:19:04
23.5721583333,87.3026016667,14:19:05
23.5721583333,87.3026016667,14:19:06
23.5721566667,87.3026016667,14:19:07
23.572155,87.3026016667,14:19:08
23.572155,87.3026016667,14:19:09
23.5721533333,87.3026016667,14:19:10
23.5721533333,87.3026016667,14:19:11
23.5721516667,87.3026016667,14:19:12
23.5721516667,87.3026016667,14:19:13
