lat,long,time
23.54313,87.2857083333,05:41:01
23.5430933333,87.2857733333,05:41:02
23.5430616667,87.2858383333,05:41:03
23.5430283333,87.28592,05:41:04
23.5429916667,87.2860016667,05:41:05
23.542955,87.2860833333,05:41:06
23.542915,87.286165,05:41:07
23.54287,87.2862616667,05:41:08
23.54283,87.2863433333,05:41:09
23.542785,87.286425,05:41:10
23.5427433333,87.2865233333,05:41:11
23.5427033333,87.2866033333,05:41:12
23.5426666667,87.286685,05:41:13
23.54263,87.2867666667,05:41:14
23.5426016667,87.2868316667,05:41:15
23.542585,87.2868966667,05:41:16
23.5425816667,87.2869616667,05:41:17
23.5425983333,87.2870116667,05:41:18
23.5426266667,87.28706,05:41:19
23.5426666667,87.2871083333,05:41:20
23.5427116667,87.2871416667,05:41:21
23.542765,87.28719,05:41:22
23.5428216667,87.2872216667,05:41:23
23.542875,87.2872716667,05:41:24
23.542935,87.28732,05:41:25
23.5429916667,87.2873683333,05:41:26
23.54305,87.2874183333,05:41:27
23.54311,87.2874666667,05:41:28
23.5431666667,87.287515,05:41:29
23.5432316667,87.287565,05:41:30
23.5432983333,87.2876133333,05:41:31
23.5433666667,87.287645,05:41:32
23.5434316667,87.287695,05:41:33
23.5434883333,87.28771,05:41:34
23.5435383333,87.2877433333,05:41:35
23.5435866667,87.28776,05:41:36
23.5436433333,87.2877916667,05:41:37
23.543705,87.287825,05:41:38
23.543765,87.2878566667,05:41:39
23.5438266667,87.28789,05:41:40
23.543875,87.2879066667,05:41:41
23.5439083333,87.2879216667,05:41:42
23.5439283333,87.2879383333,05:41:43
23.5439483333,87.2879383333,05:41:44
23.5439683333,87.287955,05:41:45
23.5439966667,87.2879716667,05:41:46
23.5440333333,87.2879866667,05:41:47
23.5440783333,87.28802,05:41:48
23.5441283333,87.2880533333,05:41:49
23.5441766667,87.288085,05:41:50
23.544225,87.2881183333,05:41:51
23.5442666667,87.28815,05:41:52
23.544295,87.2881983333,05:41:53
23.544315,87.2882633333,05:41:54
23.5443183333,87.2883133333,05:41:55
23.5443066667,87.2883783333,05:41:56
23.544295,87.2884266667,05:41:57
23.5442783333,87.28846,05:41:58
23.5442666667,87.2884916667,05:41:59
23.5442533333,87.288525,05:42:00
23.544245,87.2885416667,05:42:01
23.5442333333,87.2885566667,05:42:02
23.5442166667,87.28859,05:42:03
23.5442,87.2886216667,05:42:04
23.5441766667,87.2886716667,05:42:05
23.5441483333,87.28872,05:42:06
23.54412,87.2887683333,05:42:07
23.544075,87.2888333333,05:42:08
23.54403,87.2888983333,05:42:09
23.5439816667,87.2889633333,05:42:10
23.5439366667,87.2890133333,05:42:11
23.5438883333,87.2890783333,05:42:12
23.5438466667,87.28916,05:42:13
23.5438066667,87.289225,05:42:14
23.5437616667,87.289305,05:42:15
23.5437166667,87.2893866667,05:42:16
23.5436716667,87.2894683333,05:42:17
23.5436183333,87.2895333333,05:42:18
23.5435666667,87.289615,05:42:19
23.5435133333,87.2896966667,05:42:20
23.5434566667,87.2897783333,05:42:21
23.5434033333,87.28986,05:42:22
23.543355,87.28994,05:42:23
23.543305,87.2900383333,05:42:24
23.5432616667,87.29012,05:42:25
23.5432166667,87.2902016667,05:42:26
23.54318,87.2902666667,05:42:27
23.5431466667,87.2903316667,05:42:28
23.54313,87.2903633333,05:42:29
23.5431183333,87.29038,05:42:30
23.54311,87.2903966667,05:42:31
23.5431016667,87.2904133333,05:42:32
23.54309,87.2904283333,05:42:33
23.5430783333,87.2904616667,05:42:34
23.5430616667,87.2904783333,05:42:35
23.543045,87.2904933333,05:42:36
23.543025,87.2905266667,05:42:37
23.5430083333,87.2905266667,05:42:38
23.5429883333,87.2905433333,05:42:39
23.5429883333,87.2905433333,05:42:40
23.54298,87.2905433333,05:42:41
23.5429683333,87.2905433333,05:42:42
23.5429483333,87.2905433333,05:42:43
23.5429233333,87.2905266667,05:42:44
23.54289,87.29051,05:42:45
23.5428583333,87.2904783333,05:42:46
23.542825,87.2904616667,05:42:47
23.542785,87.2904283333,05:42:48
23.5427433333,87.2903966667,05:42:49
23.5427,87.2903633333,05:42:50
23.542655,87.2903316667,05:42:51
23.54261,87.2902983333,05:42:52
23.5425616667,87.2902666667,05:42:53
23.5425083333,87.2902333333,05:42:54
23.542455,87.290185,05:42:55
23.5424016667,87.2901516667,05:42:56
23.54235,87.29012,05:42:57
23.5422966667,87.2900866667,05:42:58
